date,state,crop_name,category,farm_price_rm,wholesale_price_rm,retail_price_rm
2025-10-03,Sarawak,Kobis Bulat,Sayur,1.79,2.49,3.35
2025-10-03,Sarawak,Sawi Bulat,Sayur,2.85,3.7,4.95
2025-10-03,Sarawak,Tomato,Sayur,2.64,3.62,4.27
2025-10-03,Sarawak,Timun,Sayur,1.9,2.43,2.89
2025-10-03,Sarawak,Kacang Panjang,Sayur,4.31,5.14,7.12
2025-10-03,Sarawak,Terung,Sayur,3.08,4.39,5.36
2025-10-03,Sarawak,Bayam,Sayur,1.7,2.19,2.96
2025-10-03,Sarawak,Kangkung,Sayur,2.45,3.09,3.77
2025-10-03,Sarawak,Bendi,Sayur,2.99,3.79,4.46
2025-10-03,Sarawak,Halia,Sayur,3.59,4.66,6.21
2025-10-03,Sarawak,Pisang Cavendish,Buah,3.07,3.62,4.38
2025-10-03,Sarawak,Betik,Buah,1.97,2.42,2.85
2025-10-03,Sarawak,Tembikai,Buah,1.83,2.43,3.07
2025-10-03,Sarawak,Nanas,Buah,1.85,2.2,3.14
2025-10-03,Selangor,Cili Merah,Sayur,9.16,10.87,12.9
2025-10-03,Selangor,Cili Akar,Sayur,9.11,12.18,15.84
2025-10-03,Selangor,Kobis Bulat,Sayur,2.93,4.07,5.06
2025-10-03,Selangor,Sawi Bulat,Sayur,2.29,3.12,3.99
2025-10-03,Selangor,Tomato,Sayur,4.35,5.15,6.87
2025-10-03,Selangor,Timun,Sayur,1.84,2.46,3.5
2025-10-03,Selangor,Kacang Panjang,Sayur,3.97,4.82,6.45
2025-10-03,Selangor,Terung,Sayur,3.66,4.6,6.27
2025-10-03,Selangor,Bayam,Sayur,2.53,3.47,4.62
2025-10-03,Selangor,Kangkung,Sayur,2.75,3.37,4.17
2025-10-03,Selangor,Bendi,Sayur,4.28,5.22,7.31
2025-10-03,Selangor,Halia,Sayur,4.45,5.75,8.18
2025-10-03,Selangor,Pisang Cavendish,Buah,3.22,4.05,5.02
2025-10-03,Selangor,Betik,Buah,2.48,2.92,3.65
2025-10-03,Selangor,Tembikai,Buah,1.96,2.73,3.25
2025-10-03,Selangor,Nanas,Buah,2.48,3.18,3.94
2025-10-03,Terengganu,Cili Merah,Sayur,5.37,7.39,9.86
2025-10-03,Terengganu,Cili Akar,Sayur,10.0,12.07,14.7
2025-10-03,Terengganu,Kobis Bulat,Sayur,1.86,2.34,3.27
2025-10-03,Terengganu,Sawi Bulat,Sayur,2.04,2.55,3.28
2025-10-03,Terengganu,Tomato,Sayur,2.58,3.37,4.0
2025-10-03,Terengganu,Timun,Sayur,1.69,2.37,3.3
2025-10-03,Terengganu,Kacang Panjang,Sayur,2.62,3.51,4.84
2025-10-03,Terengganu,Terung,Sayur,2.63,3.1,4.25
2025-10-03,Terengganu,Bayam,Sayur,2.19,2.71,3.47
2025-10-03,Terengganu,Kangkung,Sayur,1.48,2.06,2.43
2025-10-03,Terengganu,Bendi,Sayur,3.75,4.64,5.89
2025-10-03,Terengganu,Halia,Sayur,3.53,4.71,6.47
2025-10-03,Terengganu,Pisang Cavendish,Buah,1.67,2.3,3.23
2025-10-03,Terengganu,Betik,Buah,1.62,2.03,2.7
2025-10-03,Terengganu,Tembikai,Buah,1.49,2.08,2.62
2025-10-03,Terengganu,Nanas,Buah,1.38,1.83,2.61
2025-10-03,W.P. Kuala Lumpur,Cili Merah,Sayur,8.88,11.23,13.63
2025-10-03,W.P. Kuala Lumpur,Cili Akar,Sayur,6.71,8.87,12.66
2025-10-03,W.P. Kuala Lumpur,Kobis Bulat,Sayur,2.59,3.59,4.89
2025-10-03,W.P. Kuala Lumpur,Sawi Bulat,Sayur,2.14,2.93,3.77
2025-10-03,W.P. Kuala Lumpur,Tomato,Sayur,3.49,4.27,5.34
2025-10-03,W.P. Kuala Lumpur,Timun,Sayur,2.66,3.14,4.17
2025-10-03,W.P. Kuala Lumpur,Kacang Panjang,Sayur,5.62,6.79,8.12
2025-10-03,W.P. Kuala Lumpur,Terung,Sayur,4.09,5.64,6.86
2025-10-03,W.P. Kuala Lumpur,Bayam,Sayur,2.9,3.96,5.12
2025-10-03,W.P. Kuala Lumpur,Kangkung,Sayur,2.81,3.35,4.24
2025-10-03,W.P. Kuala Lumpur,Bendi,Sayur,3.05,4.19,5.66
2025-10-03,W.P. Kuala Lumpur,Halia,Sayur,4.96,7.02,8.72
2025-10-03,W.P. Kuala Lumpur,Pisang Cavendish,Buah,2.47,3.53,4.57
2025-10-03,W.P. Kuala Lumpur,Betik,Buah,2.14,2.74,3.69
2025-10-03,W.P. Kuala Lumpur,Tembikai,Buah,1.57,2.05,2.74
2025-10-03,W.P. Kuala Lumpur,Nanas,Buah,2.2,2.61,3.56
2025-10-04,Johor,Cili Merah,Sayur,7.0,8.67,10.29
2025-10-04,Johor,Cili Akar,Sayur,10.8,13.75,16.98
2025-10-04,Johor,Kobis Bulat,Sayur,2.33,3.25,4.17
2025-10-04,Johor,Sawi Bulat,Sayur,3.55,4.36,5.6
2025-10-04,Johor,Tomato,Sayur,3.38,4.38,5.96
2025-10-04,Johor,Timun,Sayur,2.78,3.32,4.05
2025-10-04,Johor,Kacang Panjang,Sayur,4.03,5.6,6.66
2025-10-04,Johor,Terung,Sayur,3.75,5.23,7.26
2025-10-04,Johor,Bayam,Sayur,2.64,3.68,4.97
2025-10-04,Johor,Kangkung,Sayur,2.38,3.2,4.02
2025-10-04,Johor,Bendi,Sayur,3.29,4.57,5.94
2025-10-04,Johor,Halia,Sayur,4.47,5.38,6.51
2025-10-04,Johor,Pisang Cavendish,Buah,3.1,3.7,4.73
2025-10-04,Johor,Betik,Buah,2.16,3.04,3.62
2025-10-04,Johor,Tembikai,Buah,2.03,2.4,3.13
2025-10-04,Johor,Nanas,Buah,2.22,3.12,3.7
2025-10-04,Kedah,Cili Merah,Sayur,5.37,7.01,8.75
2025-10-04,Kedah,Cili Akar,Sayur,8.01,10.96,13.06
2025-10-04,Kedah,Kobis Bulat,Sayur,2.64,3.5,4.23
2025-10-04,Kedah,Sawi Bulat,Sayur,2.46,3.51,4.64
2025-10-04,Kedah,Tomato,Sayur,2.46,3.01,4.16
2025-10-04,Kedah,Timun,Sayur,2.28,2.99,3.74
2025-10-04,Kedah,Kacang Panjang,Sayur,3.96,4.66,6.57
2025-10-04,Kedah,Terung,Sayur,3.26,3.87,4.67
2025-10-04,Kedah,Bayam,Sayur,1.64,2.17,2.84
2025-10-04,Kedah,Kangkung,Sayur,1.57,1.86,2.64
2025-10-04,Kedah,Bendi,Sayur,2.86,3.83,4.68
2025-10-04,Kedah,Halia,Sayur,5.47,6.44,7.61
2025-10-04,Kedah,Pisang Cavendish,Buah,2.06,2.84,3.79
2025-10-04,Kedah,Betik,Buah,2.24,2.68,3.24
2025-10-04,Kedah,Tembikai,Buah,1.36,1.92,2.69
2025-10-04,Kedah,Nanas,Buah,2.07,2.44,3.15
2025-10-04,Kelantan,Cili Merah,Sayur,4.82,5.9,7.27
2025-10-04,Kelantan,Cili Akar,Sayur,5.7,7.99,10.75
2025-10-04,Kelantan,Kobis Bulat,Sayur,2.86,3.66,4.34
2025-10-04,Kelantan,Sawi Bulat,Sayur,2.69,3.77,5.12
2025-10-04,Kelantan,Tomato,Sayur,2.86,3.43,4.7
2025-10-04,Kelantan,Timun,Sayur,1.89,2.53,3.02
2025-10-04,Kelantan,Kacang Panjang,Sayur,3.97,4.79,5.89
2025-10-04,Kelantan,Terung,Sayur,2.47,3.09,4.25
2025-10-04,Kelantan,Bayam,Sayur,1.9,2.36,2.83
2025-10-04,Kelantan,Kangkung,Sayur,2.16,3.07,4.13
2025-10-04,Kelantan,Bendi,Sayur,2.47,3.44,4.73
2025-10-04,Kelantan,Halia,Sayur,3.4,4.58,5.42
2025-10-04,Kelantan,Pisang Cavendish,Buah,2.19,3.01,3.83
2025-10-04,Kelantan,Betik,Buah,1.74,2.28,3.25
2025-10-04,Kelantan,Tembikai,Buah,1.16,1.6,1.95
2025-10-04,Kelantan,Nanas,Buah,1.87,2.28,2.72
2025-10-04,Melaka,Cili Merah,Sayur,6.85,9.15,11.95
2025-10-04,Melaka,Cili Akar,Sayur,8.37,11.19,14.4
2025-10-04,Melaka,Kobis Bulat,Sayur,2.74,3.25,3.91
2025-10-04,Melaka,Sawi Bulat,Sayur,3.35,4.13,5.38
2025-10-04,Melaka,Tomato,Sayur,3.88,5.21,6.51
2025-10-04,Melaka,Timun,Sayur,2.11,2.74,3.37
2025-10-04,Melaka,Kacang Panjang,Sayur,3.34,4.23,5.71
2025-10-04,Melaka,Terung,Sayur,2.8,3.37,4.69
2025-10-04,Melaka,Bayam,Sayur,1.79,2.49,3.26
2025-10-04,Melaka,Kangkung,Sayur,2.55,3.55,4.26
2025-10-04,Melaka,Bendi,Sayur,3.78,5.23,6.28
2025-10-04,Melaka,Halia,Sayur,4.03,5.41,7.08
2025-10-04,Melaka,Pisang Cavendish,Buah,2.37,2.79,3.79
2025-10-04,Melaka,Betik,Buah,1.86,2.55,3.07
2025-10-04,Melaka,Tembikai,Buah,1.79,2.16,2.56
2025-10-04,Melaka,Nanas,Buah,1.61,1.94,2.66
2025-10-04,Negeri Sembilan,Cili Merah,Sayur,5.98,7.98,10.96
2025-10-04,Negeri Sembilan,Cili Akar,Sayur,8.14,10.69,13.07
2025-10-04,Negeri Sembilan,Kobis Bulat,Sayur,2.75,3.31,3.98
2025-10-04,Negeri Sembilan,Sawi Bulat,Sayur,2.09,2.8,3.55
2025-10-04,Negeri Sembilan,Tomato,Sayur,2.95,3.89,5.11
2025-10-04,Negeri Sembilan,Timun,Sayur,1.2,1.71,2.38
2025-10-04,Negeri Sembilan,Kacang Panjang,Sayur,3.29,3.94,5.57
2025-10-04,Negeri Sembilan,Terung,Sayur,3.11,4.23,5.69
2025-10-04,Negeri Sembilan,Bayam,Sayur,2.92,3.63,4.36
2025-10-04,Negeri Sembilan,Kangkung,Sayur,3.01,3.61,4.58
2025-10-04,Negeri Sembilan,Bendi,Sayur,2.95,4.09,5.52
2025-10-04,Negeri Sembilan,Halia,Sayur,3.03,3.98,5.53
2025-10-04,Negeri Sembilan,Pisang Cavendish,Buah,2.36,3.05,3.73
2025-10-04,Negeri Sembilan,Betik,Buah,1.85,2.54,3.59
2025-10-04,Negeri Sembilan,Tembikai,Buah,1.51,1.97,2.59
2025-10-04,Negeri Sembilan,Nanas,Buah,2.08,2.74,3.45
2025-10-04,Pahang,Cili Merah,Sayur,5.68,7.46,9.04
2025-10-04,Pahang,Cili Akar,Sayur,8.85,11.12,15.56
2025-10-04,Pahang,Kobis Bulat,Sayur,3.0,3.85,4.88
2025-10-04,Pahang,Sawi Bulat,Sayur,3.16,3.93,4.85
2025-10-04,Pahang,Tomato,Sayur,2.34,3.23,4.02
2025-10-04,Pahang,Timun,Sayur,2.34,2.89,3.73
2025-10-04,Pahang,Kacang Panjang,Sayur,5.19,6.31,7.67
2025-10-04,Pahang,Terung,Sayur,4.52,5.79,6.84
2025-10-04,Pahang,Bayam,Sayur,3.08,3.78,4.57
2025-10-04,Pahang,Kangkung,Sayur,1.81,2.27,3.22
2025-10-04,Pahang,Bendi,Sayur,3.46,4.72,6.51
2025-10-04,Pahang,Halia,Sayur,4.01,4.81,6.4
2025-10-04,Pahang,Pisang Cavendish,Buah,2.57,3.08,3.95
2025-10-04,Pahang,Betik,Buah,1.54,2.16,2.75
2025-10-04,Pahang,Tembikai,Buah,1.63,1.99,2.42
2025-10-04,Pahang,Nanas,Buah,1.88,2.34,3.16
2025-10-04,Perak,Cili Merah,Sayur,5.66,7.73,9.53
2025-10-04,Perak,Cili Akar,Sayur,6.93,9.35,12.45
2025-10-04,Perak,Kobis Bulat,Sayur,2.74,3.25,4.54
2025-10-04,Perak,Sawi Bulat,Sayur,2.54,3.5,4.32
2025-10-04,Perak,Tomato,Sayur,3.93,4.71,6.63
2025-10-04,Perak,Timun,Sayur,2.47,3.01,3.58
2025-10-04,Perak,Kacang Panjang,Sayur,2.58,3.41,4.87
2025-10-04,Perak,Terung,Sayur,3.21,4.51,6.33
2025-10-04,Perak,Bayam,Sayur,2.75,3.74,4.44
2025-10-04,Perak,Kangkung,Sayur,2.06,2.76,3.78
2025-10-04,Perak,Bendi,Sayur,2.84,3.49,4.89
2025-10-04,Perak,Halia,Sayur,5.43,6.65,8.0
2025-10-04,Perak,Pisang Cavendish,Buah,2.23,3.14,4.04
2025-10-04,Perak,Betik,Buah,1.53,2.1,2.91
2025-10-04,Perak,Tembikai,Buah,1.3,1.69,2.29
2025-10-04,Perak,Nanas,Buah,1.97,2.52,3.49
2025-10-04,Perlis,Cili Merah,Sayur,5.69,7.41,9.72
2025-10-04,Perlis,Cili Akar,Sayur,8.1,10.96,15.11
2025-10-04,Perlis,Kobis Bulat,Sayur,1.84,2.32,2.76
2025-10-04,Perlis,Sawi Bulat,Sayur,2.34,2.93,3.81
2025-10-04,Perlis,Tomato,Sayur,2.49,2.94,4.06
2025-10-04,Perlis,Timun,Sayur,1.44,2.05,2.46
2025-10-04,Perlis,Kacang Panjang,Sayur,2.94,3.99,5.41
2025-10-04,Perlis,Terung,Sayur,3.03,4.01,4.94
2025-10-04,Perlis,Bayam,Sayur,2.37,2.83,3.38
2025-10-04,Perlis,Kangkung,Sayur,2.58,3.09,4.11
2025-10-04,Perlis,Bendi,Sayur,2.5,3.01,4.09
2025-10-04,Perlis,Halia,Sayur,4.3,5.67,7.56
2025-10-04,Perlis,Pisang Cavendish,Buah,2.52,3.21,3.87
2025-10-04,Perlis,Betik,Buah,2.11,2.66,3.14
2025-10-04,Perlis,Tembikai,Buah,1.37,1.69,2.25
2025-10-04,Perlis,Nanas,Buah,1.94,2.67,3.29
2025-10-04,Pulau Pinang,Cili Merah,Sayur,6.6,8.49,12.04
2025-10-04,Pulau Pinang,Cili Akar,Sayur,6.62,8.55,11.34
2025-10-04,Pulau Pinang,Kobis Bulat,Sayur,1.87,2.66,3.24
2025-10-04,Pulau Pinang,Sawi Bulat,Sayur,3.73,4.41,5.41
2025-10-04,Pulau Pinang,Tomato,Sayur,3.63,4.45,6.17
2025-10-04,Pulau Pinang,Timun,Sayur,1.62,2.14,2.85
2025-10-04,Pulau Pinang,Kacang Panjang,Sayur,2.76,3.74,4.87
2025-10-04,Pulau Pinang,Terung,Sayur,4.25,5.22,6.55
2025-10-04,Pulau Pinang,Bayam,Sayur,2.91,3.44,4.41
2025-10-04,Pulau Pinang,Kangkung,Sayur,2.41,3.26,4.27
2025-10-04,Pulau Pinang,Bendi,Sayur,3.66,4.48,6.15
2025-10-04,Pulau Pinang,Halia,Sayur,4.81,5.74,7.48
2025-10-04,Pulau Pinang,Pisang Cavendish,Buah,2.45,3.4,4.52
2025-10-04,Pulau Pinang,Betik,Buah,1.78,2.37,2.94
2025-10-04,Pulau Pinang,Tembikai,Buah,1.44,1.75,2.22
2025-10-04,Pulau Pinang,Nanas,Buah,2.26,2.94,3.54
2025-10-04,Sabah,Cili Merah,Sayur,5.49,6.49,8.61
2025-10-04,Sabah,Cili Akar,Sayur,6.27,7.85,11.09
2025-10-04,Sabah,Kobis Bulat,Sayur,2.29,2.81,3.65
2025-10-04,Sabah,Sawi Bulat,Sayur,3.53,4.21,5.69
2025-10-04,Sabah,Tomato,Sayur,2.63,3.71,4.48
2025-10-04,Sabah,Timun,Sayur,1.52,2.07,2.63
2025-10-04,Sabah,Kacang Panjang,Sayur,4.04,5.65,6.83
2025-10-04,Sabah,Terung,Sayur,3.05,3.74,4.75
2025-10-04,Sabah,Bayam,Sayur,1.91,2.6,3.71
2025-10-04,Sabah,Kangkung,Sayur,2.02,2.72,3.37
2025-10-04,Sabah,Bendi,Sayur,2.9,3.91,5.17
2025-10-04,Sabah,Halia,Sayur,5.09,6.32,7.96
2025-10-04,Sabah,Pisang Cavendish,Buah,2.09,2.97,3.6
2025-10-04,Sabah,Betik,Buah,1.96,2.42,3.03
2025-10-04,Sabah,Tembikai,Buah,1.97,2.42,2.86
2025-10-04,Sabah,Nanas,Buah,1.91,2.35,3.32
2025-10-04,Sarawak,Cili Merah,Sayur,5.64,7.01,9.12
2025-10-04,Sarawak,Cili Akar,Sayur,7.77,11.06,14.69
2025-10-04,Sarawak,Kobis Bulat,Sayur,2.21,3.09,3.68
2025-10-04,Sarawak,Sawi Bulat,Sayur,3.16,4.02,5.27
2025-10-04,Sarawak,Tomato,Sayur,2.56,3.39,4.39
2025-10-04,Sarawak,Timun,Sayur,1.46,1.91,2.54
2025-10-04,Sarawak,Kacang Panjang,Sayur,2.7,3.65,4.9
2025-10-04,Sarawak,Terung,Sayur,3.24,4.59,5.77
2025-10-04,Sarawak,Bayam,Sayur,2.25,3.19,3.95
2025-10-04,Sarawak,Kangkung,Sayur,2.04,2.43,3.41
2025-10-04,Sarawak,Bendi,Sayur,4.01,4.94,6.03
2025-10-04,Sarawak,Halia,Sayur,2.75,3.87,5.3
2025-10-04,Sarawak,Pisang Cavendish,Buah,2.32,3.12,4.13
2025-10-04,Sarawak,Betik,Buah,2.34,2.86,3.64
2025-10-04,Sarawak,Tembikai,Buah,1.83,2.48,3.04
2025-10-04,Sarawak,Nanas,Buah,2.06,2.85,3.56
2025-10-04,Selangor,Cili Merah,Sayur,7.06,9.98,12.89
2025-10-04,Selangor,Cili Akar,Sayur,7.6,10.31,13.85
2025-10-04,Selangor,Kobis Bulat,Sayur,2.42,3.22,3.98
2025-10-04,Selangor,Sawi Bulat,Sayur,3.41,4.75,5.76
2025-10-04,Selangor,Tomato,Sayur,3.16,4.12,5.28
2025-10-04,Selangor,Timun,Sayur,1.64,2.14,2.94
2025-10-04,Selangor,Kacang Panjang,Sayur,5.41,6.79,8.4
2025-10-04,Selangor,Terung,Sayur,4.08,5.24,6.39
2025-10-04,Selangor,Bayam,Sayur,2.41,2.97,3.77
2025-10-04,Selangor,Kangkung,Sayur,2.03,2.85,3.88
2025-10-04,Selangor,Bendi,Sayur,3.03,3.92,5.4
2025-10-04,Selangor,Halia,Sayur,4.31,6.08,8.26
2025-10-04,Selangor,Pisang Cavendish,Buah,2.7,3.55,4.83
2025-10-04,Selangor,Betik,Buah,2.06,2.89,3.63
2025-10-04,Selangor,Tembikai,Buah,1.62,2.16,2.77
2025-10-04,Selangor,Nanas,Buah,2.04,2.91,3.81
2025-10-04,Terengganu,Cili Merah,Sayur,7.14,8.42,10.86
2025-10-04,Terengganu,Cili Akar,Sayur,4.81,6.63,9.21
2025-10-04,Terengganu,Kobis Bulat,Sayur,2.47,3.05,3.89
2025-10-04,Terengganu,Sawi Bulat,Sayur,3.08,3.84,4.68
2025-10-04,Terengganu,Tomato,Sayur,3.47,4.52,6.31
2025-10-04,Terengganu,Timun,Sayur,1.47,1.81,2.35
2025-10-04,Terengganu,Kacang Panjang,Sayur,3.66,4.97,6.79
2025-10-04,Terengganu,Terung,Sayur,3.65,4.67,5.95
2025-10-04,Terengganu,Bayam,Sayur,1.83,2.27,2.79
2025-10-04,Terengganu,Kangkung,Sayur,1.97,2.38,2.88
2025-10-04,Terengganu,Bendi,Sayur,2.38,3.13,3.89
2025-10-04,Terengganu,Halia,Sayur,3.39,4.0,5.06
2025-10-04,Terengganu,Pisang Cavendish,Buah,2.45,3.0,3.8
2025-10-04,Terengganu,Betik,Buah,1.63,2.24,2.83
2025-10-04,Terengganu,Tembikai,Buah,1.41,1.89,2.43
2025-10-04,Terengganu,Nanas,Buah,1.95,2.44,3.04
2025-10-04,W.P. Kuala Lumpur,Cili Merah,Sayur,7.44,8.85,12.13
2025-10-04,W.P. Kuala Lumpur,Cili Akar,Sayur,8.78,10.65,14.12
2025-10-04,W.P. Kuala Lumpur,Kobis Bulat,Sayur,2.85,3.62,4.34
2025-10-04,W.P. Kuala Lumpur,Sawi Bulat,Sayur,2.61,3.59,4.46
2025-10-04,W.P. Kuala Lumpur,Tomato,Sayur,2.92,3.77,4.81
2025-10-04,W.P. Kuala Lumpur,Timun,Sayur,1.97,2.43,2.9
2025-10-04,W.P. Kuala Lumpur,Kacang Panjang,Sayur,5.13,6.4,8.64
2025-10-04,W.P. Kuala Lumpur,Terung,Sayur,3.36,4.68,5.97
2025-10-04,W.P. Kuala Lumpur,Bayam,Sayur,1.99,2.81,3.56
2025-10-04,W.P. Kuala Lumpur,Kangkung,Sayur,2.72,3.83,4.84
2025-10-04,W.P. Kuala Lumpur,Bendi,Sayur,4.07,5.52,7.32
2025-10-04,W.P. Kuala Lumpur,Halia,Sayur,5.04,5.93,8.01
2025-10-04,W.P. Kuala Lumpur,Pisang Cavendish,Buah,3.06,3.91,4.78
2025-10-04,W.P. Kuala Lumpur,Betik,Buah,2.1,2.66,3.15
2025-10-04,W.P. Kuala Lumpur,Tembikai,Buah,1.52,1.92,2.71
2025-10-04,W.P. Kuala Lumpur,Nanas,Buah,2.51,3.21,3.82
2025-10-05,Johor,Cili Merah,Sayur,6.38,8.01,10.88
2025-10-05,Johor,Cili Akar,Sayur,9.37,11.25,13.54
2025-10-05,Johor,Kobis Bulat,Sayur,2.77,3.93,4.88
2025-10-05,Johor,Sawi Bulat,Sayur,2.65,3.22,4.24
2025-10-05,Johor,Tomato,Sayur,3.84,4.68,5.62
2025-10-05,Johor,Timun,Sayur,2.3,3.23,4.37
2025-10-05,Johor,Kacang Panjang,Sayur,3.8,5.0,6.66
2025-10-05,Johor,Terung,Sayur,3.97,5.01,6.99
2025-10-05,Johor,Bayam,Sayur,2.16,2.59,3.28
2025-10-05,Johor,Kangkung,Sayur,3.17,4.1,4.87
2025-10-05,Johor,Bendi,Sayur,3.6,5.1,7.05
2025-10-05,Johor,Halia,Sayur,5.39,6.73,8.01
2025-10-05,Johor,Pisang Cavendish,Buah,2.74,3.49,4.89
2025-10-05,Johor,Betik,Buah,2.37,2.86,4.06
2025-10-05,Johor,Tembikai,Buah,2.06,2.57,3.24
2025-10-05,Johor,Nanas,Buah,2.29,2.83,3.62
2025-10-05,Kedah,Cili Merah,Sayur,6.5,8.75,11.07
2025-10-05,Kedah,Cili Akar,Sayur,7.96,10.01,13.63
2025-10-05,Kedah,Kobis Bulat,Sayur,2.03,2.55,3.31
2025-10-05,Kedah,Sawi Bulat,Sayur,1.85,2.19,3.04
2025-10-05,Kedah,Tomato,Sayur,2.25,3.03,4.0
2025-10-05,Kedah,Timun,Sayur,1.96,2.6,3.28
2025-10-05,Kedah,Kacang Panjang,Sayur,3.01,4.16,5.64
2025-10-05,Kedah,Terung,Sayur,4.06,5.13,6.32
2025-10-05,Kedah,Bayam,Sayur,1.46,1.92,2.71
2025-10-05,Kedah,Kangkung,Sayur,2.26,2.97,3.65
2025-10-05,Kedah,Bendi,Sayur,4.27,5.16,6.14
2025-10-05,Kedah,Halia,Sayur,4.16,5.36,7.19
2025-10-05,Kedah,Pisang Cavendish,Buah,2.45,3.01,3.74
2025-10-05,Kedah,Betik,Buah,2.15,2.97,3.55
2025-10-05,Kedah,Tembikai,Buah,1.58,1.95,2.34
2025-10-05,Kedah,Nanas,Buah,1.89,2.44,3.45
2025-10-05,Kelantan,Cili Merah,Sayur,6.83,8.92,11.26
2025-10-05,Kelantan,Cili Akar,Sayur,5.86,7.79,9.98
2025-10-05,Kelantan,Kobis Bulat,Sayur,3.13,3.69,4.42
2025-10-05,Kelantan,Sawi Bulat,Sayur,2.28,2.89,4.01
2025-10-05,Kelantan,Tomato,Sayur,3.15,4.31,5.36
2025-10-05,Kelantan,Timun,Sayur,1.85,2.59,3.15
2025-10-05,Kelantan,Kacang Panjang,Sayur,4.4,5.49,6.73
2025-10-05,Kelantan,Terung,Sayur,2.88,3.8,4.89
2025-10-05,Kelantan,Bayam,Sayur,1.81,2.37,3.0
2025-10-05,Kelantan,Kangkung,Sayur,2.26,2.96,4.13
2025-10-05,Kelantan,Bendi,Sayur,2.76,3.46,4.59
2025-10-05,Kelantan,Halia,Sayur,3.34,4.27,5.43
2025-10-05,Kelantan,Pisang Cavendish,Buah,2.12,2.99,4.09
2025-10-05,Kelantan,Betik,Buah,1.32,1.85,2.52
2025-10-05,Kelantan,Tembikai,Buah,1.92,2.38,2.84
2025-10-05,Kelantan,Nanas,Buah,2.17,2.82,3.33
2025-10-05,Melaka,Cili Merah,Sayur,7.62,9.66,11.43
2025-10-05,Melaka,Cili Akar,Sayur,6.91,9.68,11.7
2025-10-05,Melaka,Kobis Bulat,Sayur,2.74,3.61,4.3
2025-10-05,Melaka,Sawi Bulat,Sayur,2.71,3.37,4.26
2025-10-05,Melaka,Tomato,Sayur,4.67,5.56,6.7
2025-10-05,Melaka,Timun,Sayur,2.21,2.8,3.32
2025-10-05,Melaka,Kacang Panjang,Sayur,3.96,4.81,5.84
2025-10-05,Melaka,Terung,Sayur,4.02,4.77,5.89
2025-10-05,Melaka,Bayam,Sayur,2.59,3.65,4.58
2025-10-05,Melaka,Kangkung,Sayur,1.68,2.32,3.26
2025-10-05,Melaka,Bendi,Sayur,2.51,3.53,4.36
2025-10-05,Melaka,Halia,Sayur,3.45,4.5,5.74
2025-10-05,Melaka,Pisang Cavendish,Buah,2.21,3.09,4.13
2025-10-05,Melaka,Betik,Buah,1.97,2.32,3.15
2025-10-05,Melaka,Tembikai,Buah,1.6,2.07,2.7
2025-10-05,Melaka,Nanas,Buah,1.74,2.43,2.94
2025-10-05,Negeri Sembilan,Cili Merah,Sayur,6.49,7.76,11.05
2025-10-05,Negeri Sembilan,Cili Akar,Sayur,8.64,11.33,15.39
2025-10-05,Negeri Sembilan,Kobis Bulat,Sayur,3.48,4.14,4.88
2025-10-05,Negeri Sembilan,Sawi Bulat,Sayur,3.25,3.96,5.35
2025-10-05,Negeri Sembilan,Tomato,Sayur,3.6,4.99,6.51
2025-10-05,Negeri Sembilan,Timun,Sayur,1.77,2.31,3.18
2025-10-05,Negeri Sembilan,Kacang Panjang,Sayur,4.11,5.32,7.29
2025-10-05,Negeri Sembilan,Terung,Sayur,3.95,4.94,6.94
2025-10-05,Negeri Sembilan,Bayam,Sayur,2.34,3.32,3.97
2025-10-05,Negeri Sembilan,Kangkung,Sayur,1.84,2.49,3.48
2025-10-05,Negeri Sembilan,Bendi,Sayur,3.08,4.07,5.71
2025-10-05,Negeri Sembilan,Halia,Sayur,4.45,5.34,6.35
2025-10-05,Negeri Sembilan,Pisang Cavendish,Buah,2.52,3.35,4.48
2025-10-05,Negeri Sembilan,Betik,Buah,1.86,2.44,3.4
2025-10-05,Negeri Sembilan,Tembikai,Buah,1.32,1.83,2.46
2025-10-05,Negeri Sembilan,Nanas,Buah,1.84,2.29,3.13
2025-10-05,Pahang,Cili Merah,Sayur,5.44,6.62,8.55
2025-10-05,Pahang,Cili Akar,Sayur,6.83,8.3,11.69
2025-10-05,Pahang,Kobis Bulat,Sayur,2.26,2.99,3.98
2025-10-05,Pahang,Sawi Bulat,Sayur,2.3,3.04,4.19
2025-10-05,Pahang,Tomato,Sayur,4.15,5.15,6.47
2025-10-05,Pahang,Timun,Sayur,1.89,2.49,3.39
2025-10-05,Pahang,Kacang Panjang,Sayur,4.17,5.52,7.71
2025-10-05,Pahang,Terung,Sayur,3.14,3.89,5.53
2025-10-05,Pahang,Bayam,Sayur,1.74,2.3,3.16
2025-10-05,Pahang,Kangkung,Sayur,2.27,2.92,3.9
2025-10-05,Pahang,Bendi,Sayur,3.87,4.94,6.44
2025-10-05,Pahang,Halia,Sayur,4.01,5.38,7.57
2025-10-05,Pahang,Pisang Cavendish,Buah,2.55,3.11,3.87
2025-10-05,Pahang,Betik,Buah,1.5,1.97,2.71
2025-10-05,Pahang,Tembikai,Buah,1.43,1.98,2.51
2025-10-05,Pahang,Nanas,Buah,1.62,2.16,3.08
2025-10-05,Perak,Cili Merah,Sayur,8.03,10.77,13.12
